1,0.0,9.7
2,5.111321380840536,9.7
3,7.147538841500586,9.7
4,7.313760675023853,9.7
5,7.064427924738952,9.7
6,6.1502078403609755,9.7
7,4.283989982167904,9.7
8,2.504168057209264,9.7
9,6.505318121069766,9.7
10,7.893648207883448,9.7
11,7.895537092355299,9.7
12,7.729315258832039,9.7
13,7.729315258832017,9.7
14,7.7708707172128495,9.7
15,7.7708707172128495,9.7
16,7.770870717212855,9.7
17,7.770870717212855,9.7
18,7.396871591785497,9.7
19,7.550446111888526,9.7
20,7.853981633974484,9.7
21,7.5504461118885144,9.7
22,7.664271932670747,9.7
23,7.5504461118885144,9.7
24,7.398678350845527,9.7
25,7.967807454756723,9.7
26,7.5125041716277705,9.7
27,7.1710267092810405,9.7
28,7.550446111888513,9.7
29,7.626329992410003,9.7
30,7.7401558131922465,9.7
31,7.816039693713734,9.7
32,7.664271932670747,9.7
33,7.816039693713725,9.7
34,7.816039693713734,9.7
35,7.816039693713734,9.7
36,7.588388052149259,9.7
37,7.1710267092810405,9.7
38,-6.749140180877155,9.7
39,8.005749395017476,9.7
40,7.626329992410014,9.7
41,7.702213872931503,9.7
42,7.664271932670747,9.7
43,7.5504461118885144,9.7
44,7.474562231367016,9.7
45,7.284852530063306,9.7
46,7.436620291106283,9.7
47,7.702213872931496,9.7
48,7.7401558131922465,9.7
49,8.043691335278222,9.7
50,7.895537092355299,9.7
51,7.521537966927952,9.7
52,7.8124261755936635,9.7
53,7.81242617559367,9.7
54,7.770870717212843,9.7
55,7.687759800451224,9.7
56,7.604648883689583,9.7
57,7.895537092355299,9.7
58,7.7293152588320275,9.7
59,7.702213872931503,9.7
60,7.7780977534529905,9.7
61,7.512504171627749,9.7
62,7.740155813192257,9.7
63,7.853981633974479,9.7
64,7.814315060065518,9.7
65,7.588388052149259,9.7
66,7.588388052149262,9.7
67,7.664271932670747,9.7
68,7.8936482078834365,9.7
69,7.436620291106283,9.7
70,7.702213872931503,9.7
71,7.8919235742352285,9.7
72,7.702213872931496,9.7
73,7.664271932670758,9.7
74,7.322794470324039,9.7
75,7.1710267092810405,9.7
76,7.626329992410006,9.7
77,7.664271932670752,9.7
78,7.816039693713734,9.7
79,7.890342660057693,9.7
80,7.816039693713734,9.7
81,7.6263299924100085,9.7
82,7.5504461118885144,9.7
83,7.284852530063284,9.7
84,7.536649042702787,9.7
85,7.740155813192245,9.7
86,7.7780977534529905,9.7
87,7.929865514495978,9.7
88,7.85398163397449,9.7
89,7.655648764429677,9.7
90,7.778097753452991,9.7
91,7.664271932670752,9.7
92,7.626329992410003,9.7
93,7.235844190559826,9.7
94,7.7401558131922465,9.7
95,7.7401558131922465,9.7
96,7.929865514495978,9.7
97,7.588388052149259,9.7
